ControlStation,magnitude,year,month,day,date,Measurement,meanValue,maxValue,minValue,unit
107,Temperature,2021,9,10,2021-09-10,28079107_83_98_21_09_10,25.166666666666668,75.0,9.0,ºC
4,Temperature,2021,9,10,2021-09-10,28079004_83_98_21_09_10,0.10000000000000003,0.1,0.1,ºC
59,Temperature,2021,9,10,2021-09-10,28079059_83_98_21_09_10,24.958333333333332,46.0,11.0,ºC
103,Precipitation,2021,9,10,2021-09-10,28079103_89_98_21_09_10,6.875,8.0,6.0,l/m^2
113,Temperature,2021,9,10,2021-09-10,28079113_83_98_21_09_10,12.041666666666666,27.0,4.0,ºC
35,Temperature,2021,9,10,2021-09-10,28079035_83_98_21_09_10,17.75,34.0,8.0,ºC
54,Precipitation,2021,9,10,2021-09-10,28079054_89_98_21_09_10,17.0,28.0,4.0,l/m^2
59,Precipitation,2021,9,10,2021-09-10,28079059_89_98_21_09_10,2.5833333333333335,7.0,1.0,l/m^2
107,Precipitation,2021,9,10,2021-09-10,28079107_89_98_21_09_10,0.18750000000000008,0.3,0.1,l/m^2
102,Temperature,2021,9,10,2021-09-10,28079102_83_98_21_09_10,8.458333333333334,35.0,1.0,ºC
56,Temperature,2021,9,10,2021-09-10,28079056_83_98_21_09_10,23.916666666666668,46.0,10.0,ºC
39,Precipitation,2021,9,10,2021-09-10,28079039_89_98_21_09_10,0.1041666666666667,0.2,0.1,l/m^2
102,Precipitation,2021,9,10,2021-09-10,28079102_89_98_21_09_10,1.375,3.0,1.0,l/m^2
54,Temperature,2021,9,10,2021-09-10,28079054_83_98_21_09_10,54.18749999999999,67.05,33.68,ºC
56,Precipitation,2021,9,10,2021-09-10,28079056_89_98_21_09_10,19.5,45.0,11.0,l/m^2
36,Temperature,2021,9,11,2021-09-11,28079036_83_98_21_09_11,58.86833333333333,70.58,38.99,ºC
59,Precipitation,2021,9,11,2021-09-11,28079059_89_98_21_09_11,1.7083333333333333,4.0,1.0,l/m^2
102,Temperature,2021,9,11,2021-09-11,28079102_83_98_21_09_11,16.458333333333332,37.0,9.0,ºC
54,Precipitation,2021,9,11,2021-09-11,28079054_89_98_21_09_11,20.666666666666668,39.0,5.0,l/m^2
56,Precipitation,2021,9,11,2021-09-11,28079056_89_98_21_09_11,18.291666666666668,34.0,8.0,l/m^2
4,Temperature,2021,9,11,2021-09-11,28079004_83_98_21_09_11,10.0,52.0,1.0,ºC
106,Temperature,2021,9,11,2021-09-11,28079106_83_98_21_09_11,18.541666666666668,40.0,11.0,ºC
54,Temperature,2021,9,11,2021-09-11,28079054_83_98_21_09_11,1.0,1.0,1.0,ºC
59,Temperature,2021,9,11,2021-09-11,28079059_83_98_21_09_11,0.22500000000000006,0.3,0.2,ºC
107,Precipitation,2021,9,11,2021-09-11,28079107_89_98_21_09_11,30.40625,42.69,13.81,l/m^2
56,Temperature,2021,9,11,2021-09-11,28079056_83_98_21_09_11,22.541666666666668,37.0,7.0,ºC
107,Temperature,2021,9,11,2021-09-11,28079107_83_98_21_09_11,1.1208333333333333,4.0,0.5,ºC
39,Precipitation,2021,9,11,2021-09-11,28079039_89_98_21_09_11,7.958333333333333,21.0,3.0,l/m^2
112,Temperature,2021,9,11,2021-09-11,28079112_83_98_21_09_11,2.7916666666666665,9.0,1.0,ºC
24,Temperature,2021,9,11,2021-09-11,28079024_83_98_21_09_11,0.2333333333333333,0.4,0.1,ºC
35,Temperature,2021,9,11,2021-09-11,28079035_83_98_21_09_11,17.875,44.0,9.0,ºC
8,Temperature,2021,9,11,2021-09-11,28079008_83_98_21_09_11,28.166666666666668,55.0,8.0,ºC
106,Precipitation,2021,9,11,2021-09-11,28079106_89_98_21_09_11,20.0,33.0,9.0,l/m^2
58,Temperature,2021,9,11,2021-09-11,28079058_83_98_21_09_11,0.17500000000000002,0.6,0.1,ºC
18,Temperature,2021,9,11,2021-09-11,28079018_83_98_21_09_11,0.1041666666666667,0.2,0.1,ºC
24,Precipitation,2021,9,11,2021-09-11,28079024_89_98_21_09_11,0.12916666666666668,0.4,0.1,l/m^2
38,Temperature,2021,9,11,2021-09-11,28079038_83_98_21_09_11,23.083333333333332,41.0,10.0,ºC
103,Temperature,2021,9,11,2021-09-11,28079103_83_98_21_09_11,21.875,49.0,5.0,ºC
113,Temperature,2021,9,11,2021-09-11,28079113_83_98_21_09_11,34.541666666666664,63.0,20.0,ºC
102,Precipitation,2021,9,11,2021-09-11,28079102_89_98_21_09_11,0.06583333333333335,0.14,0.03,l/m^2
103,Precipitation,2021,9,11,2021-09-11,28079103_89_98_21_09_11,17.458333333333332,36.0,4.0,l/m^2
102,Temperature,2021,9,12,2021-09-12,28079102_83_98_21_09_12,28.5,60.0,10.0,ºC
54,Precipitation,2021,9,12,2021-09-12,28079054_89_98_21_09_12,5.333333333333333,10.0,1.0,l/m^2
24,Precipitation,2021,9,12,2021-09-12,28079024_89_98_21_09_12,8.291666666666666,9.0,8.0,l/m^2
24,Temperature,2021,9,12,2021-09-12,28079024_83_98_21_09_12,0.3416666666666666,0.6,0.1,ºC
36,Temperature,2021,9,12,2021-09-12,28079036_83_98_21_09_12,3.7083333333333335,12.0,1.0,ºC
58,Temperature,2021,9,12,2021-09-12,28079058_83_98_21_09_12,46.85166666666666,56.28,27.06,ºC
18,Temperature,2021,9,12,2021-09-12,28079018_83_98_21_09_12,19.416666666666668,68.0,6.0,ºC
39,Precipitation,2021,9,12,2021-09-12,28079039_89_98_21_09_12,6.583333333333333,13.0,1.0,l/m^2
113,Temperature,2021,9,12,2021-09-12,28079113_83_98_21_09_12,0.23333333333333336,0.3,0.2,ºC
106,Precipitation,2021,9,12,2021-09-12,28079106_89_98_21_09_12,35.76208333333333,50.86,11.41,l/m^2
106,Temperature,2021,9,12,2021-09-12,28079106_83_98_21_09_12,51.53,68.46,29.56,ºC
107,Temperature,2021,9,12,2021-09-12,28079107_83_98_21_09_12,3.9583333333333335,8.0,1.0,ºC
107,Precipitation,2021,9,12,2021-09-12,28079107_89_98_21_09_12,1.25,4.0,1.0,l/m^2
102,Precipitation,2021,9,12,2021-09-12,28079102_89_98_21_09_12,29.916666666666668,72.0,8.0,l/m^2
112,Temperature,2021,9,12,2021-09-12,28079112_83_98_21_09_12,12.833333333333334,44.0,1.0,ºC
8,Temperature,2021,9,12,2021-09-12,28079008_83_98_21_09_12,61.349999999999994,82.52,41.7,ºC
38,Temperature,2021,9,12,2021-09-12,28079038_83_98_21_09_12,0.17916666666666672,0.3,0.1,ºC
54,Temperature,2021,9,12,2021-09-12,28079054_83_98_21_09_12,12.583333333333334,39.0,3.0,ºC
59,Precipitation,2021,9,12,2021-09-12,28079059_89_98_21_09_12,7.166666666666667,41.0,1.0,l/m^2
59,Temperature,2021,9,12,2021-09-12,28079059_83_98_21_09_12,8.208333333333334,15.0,3.0,ºC
103,Precipitation,2021,9,12,2021-09-12,28079103_89_98_21_09_12,22.291666666666668,67.0,5.0,l/m^2
35,Temperature,2021,9,12,2021-09-12,28079035_83_98_21_09_12,33.958333333333336,66.0,17.0,ºC
4,Temperature,2021,9,12,2021-09-12,28079004_83_98_21_09_12,9.375,17.0,2.0,ºC
103,Temperature,2021,9,12,2021-09-12,28079103_83_98_21_09_12,2.4166666666666665,10.0,1.0,ºC
112,Temperature,2021,9,13,2021-09-13,28079112_83_98_21_09_13,0.1666666666666667,0.8,0.1,ºC
106,Temperature,2021,9,13,2021-09-13,28079106_83_98_21_09_13,8.583333333333334,9.0,8.0,ºC
54,Temperature,2021,9,13,2021-09-13,28079054_83_98_21_09_13,0.2291666666666666,0.6,0.1,ºC
8,Temperature,2021,9,13,2021-09-13,28079008_83_98_21_09_13,54.14333333333334,74.35,7.23,ºC
113,Temperature,2021,9,13,2021-09-13,28079113_83_98_21_09_13,2.5833333333333335,9.0,1.0,ºC
103,Precipitation,2021,9,13,2021-09-13,28079103_89_98_21_09_13,18.625,31.0,7.0,l/m^2
24,Precipitation,2021,9,13,2021-09-13,28079024_89_98_21_09_13,56.13,83.66,16.49,l/m^2
110,Temperature,2021,9,13,2021-09-13,28079110_83_98_21_09_13,22.5,82.0,7.0,ºC
102,Precipitation,2021,9,13,2021-09-13,28079102_89_98_21_09_13,3.7083333333333335,10.0,1.0,l/m^2
39,Precipitation,2021,9,13,2021-09-13,28079039_89_98_21_09_13,24.583333333333332,55.0,9.0,l/m^2
58,Temperature,2021,9,13,2021-09-13,28079058_83_98_21_09_13,2.0833333333333335,13.0,1.0,ºC
18,Temperature,2021,9,13,2021-09-13,28079018_83_98_21_09_13,18.916666666666668,60.0,6.0,ºC
106,Precipitation,2021,9,13,2021-09-13,28079106_89_98_21_09_13,0.24583333333333335,0.4,0.2,l/m^2
103,Temperature,2021,9,13,2021-09-13,28079103_83_98_21_09_13,49.791666666666664,137.0,9.0,ºC
56,Temperature,2021,9,13,2021-09-13,28079056_83_98_21_09_13,15.125,33.0,5.0,ºC
24,Temperature,2021,9,13,2021-09-13,28079024_83_98_21_09_13,18.25,52.0,6.0,ºC
107,Precipitation,2021,9,13,2021-09-13,28079107_89_98_21_09_13,27.666666666666668,80.0,7.0,l/m^2
59,Precipitation,2021,9,13,2021-09-13,28079059_89_98_21_09_13,19.291666666666668,48.0,7.0,l/m^2
107,Temperature,2021,9,13,2021-09-13,28079107_83_98_21_09_13,3.5833333333333335,13.0,1.0,ºC
35,Temperature,2021,9,13,2021-09-13,28079035_83_98_21_09_13,54.24125,72.75,6.07,ºC
59,Temperature,2021,9,13,2021-09-13,28079059_83_98_21_09_13,19.875,45.0,6.0,ºC
54,Precipitation,2021,9,13,2021-09-13,28079054_89_98_21_09_13,25.625,77.0,8.0,l/m^2
102,Temperature,2021,9,13,2021-09-13,28079102_83_98_21_09_13,7.583333333333333,19.0,3.0,ºC
56,Precipitation,2021,9,13,2021-09-13,28079056_89_98_21_09_13,15.666666666666666,44.0,5.0,l/m^2
36,Temperature,2021,9,13,2021-09-13,28079036_83_98_21_09_13,0.24166666666666667,0.7,0.1,ºC
106,Temperature,2021,9,14,2021-09-14,28079106_83_98_21_09_14,22.125,93.0,7.0,ºC
106,Precipitation,2021,9,14,2021-09-14,28079106_89_98_21_09_14,31.333333333333332,113.0,6.0,l/m^2
59,Precipitation,2021,9,14,2021-09-14,28079059_89_98_21_09_14,6.25,8.0,4.0,l/m^2
54,Temperature,2021,9,14,2021-09-14,28079054_83_98_21_09_14,18.125,40.0,3.0,ºC
56,Precipitation,2021,9,14,2021-09-14,28079056_89_98_21_09_14,0.7416666666666667,2.1,0.3,l/m^2
18,Temperature,2021,9,14,2021-09-14,28079018_83_98_21_09_14,0.1541666666666667,0.4,0.1,ºC
103,Precipitation,2021,9,14,2021-09-14,28079103_89_98_21_09_14,12.416666666666666,22.0,1.0,l/m^2
107,Temperature,2021,9,14,2021-09-14,28079107_83_98_21_09_14,4.166666666666667,5.0,4.0,ºC
58,Temperature,2021,9,14,2021-09-14,28079058_83_98_21_09_14,22.333333333333332,63.0,8.0,ºC
8,Temperature,2021,9,14,2021-09-14,28079008_83_98_21_09_14,19.083333333333332,45.0,6.0,ºC
102,Precipitation,2021,9,14,2021-09-14,28079102_89_98_21_09_14,5.791666666666667,16.0,2.0,l/m^2
56,Temperature,2021,9,14,2021-09-14,28079056_83_98_21_09_14,59.44291666666668,74.77,34.07,ºC
38,Temperature,2021,9,14,2021-09-14,28079038_83_98_21_09_14,2.2916666666666665,14.0,1.0,ºC
39,Precipitation,2021,9,14,2021-09-14,28079039_89_98_21_09_14,0.1333333333333334,0.2,0.1,l/m^2
112,Temperature,2021,9,14,2021-09-14,28079112_83_98_21_09_14,0.1416666666666667,0.4,0.1,ºC
102,Temperature,2021,9,14,2021-09-14,28079102_83_98_21_09_14,0.10000000000000003,0.1,0.1,ºC
36,Temperature,2021,9,14,2021-09-14,28079036_83_98_21_09_14,0.10000000000000003,0.1,0.1,ºC
113,Temperature,2021,9,14,2021-09-14,28079113_83_98_21_09_14,10.5,32.0,2.0,ºC
4,Temperature,2021,9,14,2021-09-14,28079004_83_98_21_09_14,17.833333333333332,50.0,6.0,ºC
35,Temperature,2021,9,14,2021-09-14,28079035_83_98_21_09_14,15.25,35.0,4.0,ºC
54,Precipitation,2021,9,14,2021-09-14,28079054_89_98_21_09_14,0.10000000000000003,0.1,0.1,l/m^2
103,Temperature,2021,9,14,2021-09-14,28079103_83_98_21_09_14,14.041666666666666,54.0,5.0,ºC
24,Precipitation,2021,9,14,2021-09-14,28079024_89_98_21_09_14,14.291666666666666,19.0,10.0,l/m^2
107,Precipitation,2021,9,14,2021-09-14,28079107_89_98_21_09_14,2.9166666666666665,18.0,1.0,l/m^2
24,Temperature,2021,9,14,2021-09-14,28079024_83_98_21_09_14,1.44125,1.68,1.37,ºC
59,Temperature,2021,9,14,2021-09-14,28079059_83_98_21_09_14,1.625,10.0,1.0,ºC
56,Precipitation,2021,9,15,2021-09-15,28079056_89_98_21_09_15,7.166666666666667,14.0,2.0,l/m^2
112,Temperature,2021,9,15,2021-09-15,28079112_83_98_21_09_15,0.18333333333333338,0.3,0.1,ºC
36,Temperature,2021,9,15,2021-09-15,28079036_83_98_21_09_15,11.958333333333334,48.0,4.0,ºC
107,Temperature,2021,9,15,2021-09-15,28079107_83_98_21_09_15,1.1354166666666665,1.16,1.12,ºC
56,Temperature,2021,9,15,2021-09-15,28079056_83_98_21_09_15,20.25,37.0,1.0,ºC
24,Temperature,2021,9,15,2021-09-15,28079024_83_98_21_09_15,7.75,9.0,6.0,ºC
107,Precipitation,2021,9,15,2021-09-15,28079107_89_98_21_09_15,14.5,30.0,1.0,l/m^2
38,Temperature,2021,9,15,2021-09-15,28079038_83_98_21_09_15,1.9166666666666667,12.0,1.0,ºC
103,Temperature,2021,9,15,2021-09-15,28079103_83_98_21_09_15,24.416666666666668,77.0,7.0,ºC
106,Temperature,2021,9,15,2021-09-15,28079106_83_98_21_09_15,17.333333333333332,47.0,6.0,ºC
54,Temperature,2021,9,15,2021-09-15,28079054_83_98_21_09_15,6.75,10.0,5.0,ºC
102,Temperature,2021,9,15,2021-09-15,28079102_83_98_21_09_15,20.708333333333332,58.0,5.0,ºC
59,Precipitation,2021,9,15,2021-09-15,28079059_89_98_21_09_15,10.916666666666666,25.0,1.0,l/m^2
113,Temperature,2021,9,15,2021-09-15,28079113_83_98_21_09_15,0.20416666666666675,0.5,0.1,ºC
35,Temperature,2021,9,15,2021-09-15,28079035_83_98_21_09_15,46.49791666666667,62.23,15.46,ºC
59,Temperature,2021,9,15,2021-09-15,28079059_83_98_21_09_15,8.958333333333334,26.0,1.0,ºC
24,Precipitation,2021,9,15,2021-09-15,28079024_89_98_21_09_15,2.7416666666666667,4.8,1.9,l/m^2
58,Temperature,2021,9,15,2021-09-15,28079058_83_98_21_09_15,23.291666666666668,42.0,14.0,ºC
106,Precipitation,2021,9,15,2021-09-15,28079106_89_98_21_09_15,0.1416666666666667,0.4,0.1,l/m^2
103,Precipitation,2021,9,15,2021-09-15,28079103_89_98_21_09_15,39.875,102.0,11.0,l/m^2
54,Precipitation,2021,9,15,2021-09-15,28079054_89_98_21_09_15,29.75,80.0,8.0,l/m^2
39,Precipitation,2021,9,15,2021-09-15,28079039_89_98_21_09_15,4.333333333333333,18.0,1.0,l/m^2
102,Precipitation,2021,9,15,2021-09-15,28079102_89_98_21_09_15,10.083333333333334,31.0,1.0,l/m^2
59,Temperature,2021,9,16,2021-09-16,28079059_83_98_21_09_16,0.05000000000000002,0.11,0.01,ºC
56,Precipitation,2021,9,16,2021-09-16,28079056_89_98_21_09_16,17.25,47.0,6.0,l/m^2
54,Temperature,2021,9,16,2021-09-16,28079054_83_98_21_09_16,8.791666666666666,10.0,7.0,ºC
54,Precipitation,2021,9,16,2021-09-16,28079054_89_98_21_09_16,4.333333333333333,16.0,1.0,l/m^2
102,Precipitation,2021,9,16,2021-09-16,28079102_89_98_21_09_16,70.78041666666668,89.06,37.58,l/m^2
102,Temperature,2021,9,16,2021-09-16,28079102_83_98_21_09_16,30.666666666666668,124.0,4.0,ºC
8,Temperature,2021,9,16,2021-09-16,28079008_83_98_21_09_16,1.1575,1.18,1.14,ºC
103,Temperature,2021,9,16,2021-09-16,28079103_83_98_21_09_16,2.25,7.0,1.0,ºC
107,Precipitation,2021,9,16,2021-09-16,28079107_89_98_21_09_16,3.5,17.0,1.0,l/m^2
59,Precipitation,2021,9,16,2021-09-16,28079059_89_98_21_09_16,22.0,62.0,7.0,l/m^2
39,Precipitation,2021,9,16,2021-09-16,28079039_89_98_21_09_16,1.491666666666667,1.78,1.41,l/m^2
18,Temperature,2021,9,16,2021-09-16,28079018_83_98_21_09_16,25.458333333333332,55.0,8.0,ºC
56,Temperature,2021,9,16,2021-09-16,28079056_83_98_21_09_16,4.541666666666667,14.0,1.0,ºC
35,Temperature,2021,9,16,2021-09-16,28079035_83_98_21_09_16,1.1666666666666667,3.0,1.0,ºC
4,Temperature,2021,9,16,2021-09-16,28079004_83_98_21_09_16,6.125,31.0,1.0,ºC
24,Temperature,2021,9,16,2021-09-16,28079024_83_98_21_09_16,5.208333333333333,11.0,1.0,ºC
106,Temperature,2021,9,16,2021-09-16,28079106_83_98_21_09_16,7.791666666666667,8.0,7.0,ºC
24,Precipitation,2021,9,16,2021-09-16,28079024_89_98_21_09_16,1.375,5.0,1.0,l/m^2
36,Temperature,2021,9,16,2021-09-16,28079036_83_98_21_09_16,0.27083333333333326,0.6,0.1,ºC
113,Temperature,2021,9,16,2021-09-16,28079113_83_98_21_09_16,9.875,26.0,3.0,ºC
58,Temperature,2021,9,16,2021-09-16,28079058_83_98_21_09_16,5.083333333333333,16.0,1.0,ºC
106,Precipitation,2021,9,16,2021-09-16,28079106_89_98_21_09_16,11.458333333333334,18.0,4.0,l/m^2
112,Temperature,2021,9,16,2021-09-16,28079112_83_98_21_09_16,9.541666666666666,12.0,7.0,ºC
38,Temperature,2021,9,16,2021-09-16,28079038_83_98_21_09_16,12.458333333333334,25.0,9.0,ºC
107,Temperature,2021,9,16,2021-09-16,28079107_83_98_21_09_16,17.5,67.0,6.0,ºC
103,Precipitation,2021,9,16,2021-09-16,28079103_89_98_21_09_16,19.0,53.0,6.0,l/m^2
8,Temperature,2021,9,17,2021-09-17,28079008_83_98_21_09_17,0.21250000000000005,0.3,0.2,ºC
58,Temperature,2021,9,17,2021-09-17,28079058_83_98_21_09_17,0.023333333333333345,0.04,0.01,ºC
107,Precipitation,2021,9,17,2021-09-17,28079107_89_98_21_09_17,15.541666666666666,44.0,10.0,l/m^2
39,Precipitation,2021,9,17,2021-09-17,28079039_89_98_21_09_17,13.375,25.0,6.0,l/m^2
106,Precipitation,2021,9,17,2021-09-17,28079106_89_98_21_09_17,19.916666666666668,62.0,3.0,l/m^2
18,Temperature,2021,9,17,2021-09-17,28079018_83_98_21_09_17,13.75,34.0,4.0,ºC
36,Temperature,2021,9,17,2021-09-17,28079036_83_98_21_09_17,6.833333333333333,17.0,1.0,ºC
106,Temperature,2021,9,17,2021-09-17,28079106_83_98_21_09_17,22.5,71.0,8.0,ºC
102,Temperature,2021,9,17,2021-09-17,28079102_83_98_21_09_17,7.25,16.0,1.0,ºC
59,Precipitation,2021,9,17,2021-09-17,28079059_89_98_21_09_17,15.083333333333334,26.0,7.0,l/m^2
107,Temperature,2021,9,17,2021-09-17,28079107_83_98_21_09_17,1.375,4.0,1.0,ºC
113,Temperature,2021,9,17,2021-09-17,28079113_83_98_21_09_17,9.208333333333334,11.0,7.0,ºC
4,Temperature,2021,9,17,2021-09-17,28079004_83_98_21_09_17,2.7916666666666665,6.0,1.0,ºC
103,Temperature,2021,9,17,2021-09-17,28079103_83_98_21_09_17,0.10000000000000003,0.1,0.1,ºC
103,Precipitation,2021,9,17,2021-09-17,28079103_89_98_21_09_17,13.166666666666666,21.0,6.0,l/m^2
24,Temperature,2021,9,17,2021-09-17,28079024_83_98_21_09_17,7.666666666666667,8.0,7.0,ºC
35,Temperature,2021,9,17,2021-09-17,28079035_83_98_21_09_17,1.125,2.0,1.0,ºC
38,Temperature,2021,9,17,2021-09-17,28079038_83_98_21_09_17,15.708333333333334,32.0,10.0,ºC
59,Temperature,2021,9,17,2021-09-17,28079059_83_98_21_09_17,0.1583333333333334,0.2,0.1,ºC
24,Precipitation,2021,9,17,2021-09-17,28079024_89_98_21_09_17,14.125,33.0,5.0,l/m^2
102,Precipitation,2021,9,17,2021-09-17,28079102_89_98_21_09_17,6.625,16.0,2.0,l/m^2
112,Temperature,2021,9,17,2021-09-17,28079112_83_98_21_09_17,5.041666666666667,8.0,2.0,ºC
54,Temperature,2021,9,17,2021-09-17,28079054_83_98_21_09_17,22.2175,32.28,11.96,ºC
54,Precipitation,2021,9,17,2021-09-17,28079054_89_98_21_09_17,11.458333333333334,15.0,9.0,l/m^2
54,Temperature,2021,9,18,2021-09-18,28079054_83_98_21_09_18,0.10000000000000003,0.1,0.1,ºC
113,Temperature,2021,9,18,2021-09-18,28079113_83_98_21_09_18,14.166666666666666,30.0,6.0,ºC
8,Temperature,2021,9,18,2021-09-18,28079008_83_98_21_09_18,13.538333333333334,21.25,4.74,ºC
4,Temperature,2021,9,18,2021-09-18,28079004_83_98_21_09_18,10.083333333333334,21.0,5.0,ºC
112,Temperature,2021,9,18,2021-09-18,28079112_83_98_21_09_18,6.666666666666667,13.0,2.0,ºC
54,Precipitation,2021,9,18,2021-09-18,28079054_89_98_21_09_18,0.1208333333333334,0.2,0.1,l/m^2
38,Temperature,2021,9,18,2021-09-18,28079038_83_98_21_09_18,11.166666666666666,26.0,1.0,ºC
56,Temperature,2021,9,18,2021-09-18,28079056_83_98_21_09_18,25.833333333333332,47.0,14.0,ºC
18,Temperature,2021,9,18,2021-09-18,28079018_83_98_21_09_18,24.786249999999995,34.66,11.4,ºC
36,Temperature,2021,9,18,2021-09-18,28079036_83_98_21_09_18,17.791666666666668,30.0,11.0,ºC
24,Precipitation,2021,9,18,2021-09-18,28079024_89_98_21_09_18,8.041666666666666,9.0,7.0,l/m^2
107,Temperature,2021,9,18,2021-09-18,28079107_83_98_21_09_18,14.333333333333334,41.0,8.0,ºC
106,Precipitation,2021,9,18,2021-09-18,28079106_89_98_21_09_18,25.7025,35.5,9.73,l/m^2
58,Temperature,2021,9,18,2021-09-18,28079058_83_98_21_09_18,0.12083333333333339,0.2,0.1,ºC
106,Temperature,2021,9,18,2021-09-18,28079106_83_98_21_09_18,24.75,48.0,10.0,ºC
56,Precipitation,2021,9,18,2021-09-18,28079056_89_98_21_09_18,0.1041666666666667,0.2,0.1,l/m^2
103,Precipitation,2021,9,18,2021-09-18,28079103_89_98_21_09_18,9.708333333333334,24.0,5.0,l/m^2
103,Temperature,2021,9,18,2021-09-18,28079103_83_98_21_09_18,1.6666666666666667,5.0,1.0,ºC
107,Precipitation,2021,9,18,2021-09-18,28079107_89_98_21_09_18,0.10000000000000003,0.1,0.1,l/m^2
102,Precipitation,2021,9,18,2021-09-18,28079102_89_98_21_09_18,3.5833333333333335,11.0,1.0,l/m^2
59,Temperature,2021,9,18,2021-09-18,28079059_83_98_21_09_18,11.833333333333334,36.0,6.0,ºC
24,Temperature,2021,9,18,2021-09-18,28079024_83_98_21_09_18,15.625,23.0,8.0,ºC
39,Precipitation,2021,9,18,2021-09-18,28079039_89_98_21_09_18,0.10000000000000003,0.1,0.1,l/m^2
102,Temperature,2021,9,18,2021-09-18,28079102_83_98_21_09_18,11.833333333333334,41.0,3.0,ºC
59,Precipitation,2021,9,18,2021-09-18,28079059_89_98_21_09_18,32.125,66.0,10.0,l/m^2
35,Temperature,2021,9,18,2021-09-18,28079035_83_98_21_09_18,2.2625000000000006,4.8,1.5,ºC
8,Temperature,2021,9,19,2021-09-19,28079008_83_98_21_09_19,44.20625000000001,58.14,27.3,ºC
106,Precipitation,2021,9,19,2021-09-19,28079106_89_98_21_09_19,2.875,7.0,1.0,l/m^2
39,Precipitation,2021,9,19,2021-09-19,28079039_89_98_21_09_19,0.10000000000000003,0.1,0.1,l/m^2
58,Temperature,2021,9,19,2021-09-19,28079058_83_98_21_09_19,10.583333333333334,23.0,6.0,ºC
106,Temperature,2021,9,19,2021-09-19,28079106_83_98_21_09_19,12.833333333333334,29.0,1.0,ºC
59,Precipitation,2021,9,19,2021-09-19,28079059_89_98_21_09_19,9.541666666666666,20.0,5.0,l/m^2
113,Temperature,2021,9,19,2021-09-19,28079113_83_98_21_09_19,8.833333333333334,15.0,5.0,ºC
24,Precipitation,2021,9,19,2021-09-19,28079024_89_98_21_09_19,15.0,21.0,9.0,l/m^2
103,Temperature,2021,9,19,2021-09-19,28079103_83_98_21_09_19,8.833333333333334,20.0,5.0,ºC
102,Temperature,2021,9,19,2021-09-19,28079102_83_98_21_09_19,2.5833333333333335,6.0,1.0,ºC
4,Temperature,2021,9,19,2021-09-19,28079004_83_98_21_09_19,10.458333333333334,20.0,4.0,ºC
54,Precipitation,2021,9,19,2021-09-19,28079054_89_98_21_09_19,8.5,17.0,3.0,l/m^2
54,Temperature,2021,9,19,2021-09-19,28079054_83_98_21_09_19,7.0,15.0,3.0,ºC
18,Temperature,2021,9,19,2021-09-19,28079018_83_98_21_09_19,13.416666666666666,24.0,7.0,ºC
59,Temperature,2021,9,19,2021-09-19,28079059_83_98_21_09_19,34.291666666666664,52.0,23.0,ºC
102,Precipitation,2021,9,19,2021-09-19,28079102_89_98_21_09_19,1.0416666666666667,2.0,1.0,l/m^2
103,Precipitation,2021,9,19,2021-09-19,28079103_89_98_21_09_19,10.166666666666666,20.0,5.0,l/m^2
36,Temperature,2021,9,19,2021-09-19,28079036_83_98_21_09_19,33.49125,46.23,15.14,ºC
35,Temperature,2021,9,19,2021-09-19,28079035_83_98_21_09_19,5.458333333333333,14.0,1.0,ºC
107,Precipitation,2021,9,19,2021-09-19,28079107_89_98_21_09_19,33.125,102.0,4.0,l/m^2
56,Temperature,2021,9,19,2021-09-19,28079056_83_98_21_09_19,13.0,27.0,5.0,ºC
24,Temperature,2021,9,19,2021-09-19,28079024_83_98_21_09_19,4.583333333333333,11.0,2.0,ºC
112,Temperature,2021,9,19,2021-09-19,28079112_83_98_21_09_19,11.916666666666666,22.0,6.0,ºC
107,Temperature,2021,9,19,2021-09-19,28079107_83_98_21_09_19,0.10000000000000003,0.1,0.1,ºC
56,Precipitation,2021,9,19,2021-09-19,28079056_89_98_21_09_19,14.916666666666666,25.0,8.0,l/m^2
24,Precipitation,2021,9,20,2021-09-20,28079024_89_98_21_09_20,0.20416666666666675,0.3,0.2,l/m^2
103,Precipitation,2021,9,20,2021-09-20,28079103_89_98_21_09_20,12.458333333333334,35.0,7.0,l/m^2
103,Temperature,2021,9,20,2021-09-20,28079103_83_98_21_09_20,8.541666666666666,20.0,1.0,ºC
4,Temperature,2021,9,20,2021-09-20,28079004_83_98_21_09_20,32.45625,46.55,18.23,ºC
36,Temperature,2021,9,20,2021-09-20,28079036_83_98_21_09_20,2.9583333333333335,14.0,1.0,ºC
54,Temperature,2021,9,20,2021-09-20,28079054_83_98_21_09_20,10.541666666666666,18.0,5.0,ºC
112,Temperature,2021,9,20,2021-09-20,28079112_83_98_21_09_20,7.416666666666667,8.0,6.0,ºC
59,Temperature,2021,9,20,2021-09-20,28079059_83_98_21_09_20,21.25,44.0,7.0,ºC
102,Precipitation,2021,9,20,2021-09-20,28079102_89_98_21_09_20,0.5041666666666668,1.0,0.3,l/m^2
