Tipo Contenedor;Distrito;Tipo Vía;Nombre;Número;LONGITUD;LATITUD;DIRECCION
ORGANICA;VILLAVERDE;CALLE;de Eduardo Minguito;;-3,688166;40,3484991;Calle  de Eduardo Minguito,
ORGANICA;VILLAVERDE;CALLE;de Eduardo Minguito;;-3,686802;40,348608;Calle  de Eduardo Minguito,
ENVASES;VILLAVERDE;CALLE;de Eduardo Minguito;;-3,686802;40,348608;Calle  de Eduardo Minguito,
ENVASES;VILLAVERDE;CALLE;de Eduardo Minguito;;-3,688166;40,3484991;Calle  de Eduardo Minguito,
ENVASES;VILLAVERDE;CALLE;de Estroncio;;-3,688953;40,347443;Calle  de Estroncio,
ORGANICA;VILLAVERDE;CALLE;de Estroncio;;-3,688953;40,347443;Calle  de Estroncio,
ENVASES;CARABANCHEL;CALLE;de Favila;;-3,726178;40,395481;Calle  de Favila,
ENVASES;CARABANCHEL;CALLE;de Favila;;-3,726784;40,395329;Calle  de Favila,
ENVASES;CARABANCHEL;CALLE;de Fernando González;;-3,721391;40,391919;Calle  de Fernando González,
ENVASES;VILLAVERDE;CALLE;de Francisco del Pino;;-3,691759;40,3497041;Calle  de Francisco del Pino,
ORGANICA;VILLAVERDE;CALLE;de Francisco del Pino;;-3,691759;40,3497041;Calle  de Francisco del Pino,
ENVASES;VILLAVERDE;CALLE;de Gregorio Ortiz;;-3,705962;40,34372;Calle  de Gregorio Ortiz,
ENVASES;VILLAVERDE;CALLE;de Gregorio Ortiz;;-3,705962;40,34372;Calle  de Gregorio Ortiz,
ORGANICA;VILLAVERDE;CALLE;de Gregorio Ortiz;;-3,705962;40,34372;Calle  de Gregorio Ortiz,
ORGANICA;VILLAVERDE;CALLE;de Gregorio Ortiz;;-3,705962;40,34372;Calle  de Gregorio Ortiz,
ENVASES;PUENTE DE VALLECAS;CALLE;Dieciocho;;-3,650097;40,386974;Calle  Dieciocho,
ORGANICA;PUENTE DE VALLECAS;CALLE;Dieciocho;;-3,650097;40,386974;Calle  Dieciocho,
ENVASES;CARABANCHEL;CALLE;de Jacobinia;;-3,749728;40,376918;Calle  de Jacobinia,
ENVASES;CARABANCHEL;CALLE;de Jacobinia;;-3,749728;40,376918;Calle  de Jacobinia,
ENVASES;CARABANCHEL;CALLE;de Jacobinia;;-3,749728;40,376918;Calle  de Jacobinia,
ENVASES;CARABANCHEL;CALLE;de Jacobinia;;-3,749728;40,376918;Calle  de Jacobinia,
ENVASES;CARABANCHEL;CALLE;de la Alberca de Záncara;;-3,742006;40,3745061;Calle  de la Alberca de Záncara,
ENVASES;PUENTE DE VALLECAS;CALLE;de la Concordia;;-3,665825;40,395145;Calle  de la Concordia,
ORGANICA;PUENTE DE VALLECAS;CALLE;de la Concordia;;-3,665825;40,395145;Calle  de la Concordia,
ENVASES;PUENTE DE VALLECAS;CALLE;de López Grass;;-3,659659;40,398181;Calle  de López Grass,
ENVASES;PUENTE DE VALLECAS;CALLE;de López Grass;;-3,660501;40,396457;Calle  de López Grass,
ORGANICA;PUENTE DE VALLECAS;CALLE;de López Grass;;-3,659659;40,398181;Calle  de López Grass,
ORGANICA;PUENTE DE VALLECAS;CALLE;de López Grass;;-3,660501;40,396457;Calle  de López Grass,
ENVASES;VILLA DE VALLECAS;CALLE;de los Montes de Toledo;;-3,620341;40,378163;Calle  de los Montes de Toledo,
ORGANICA;VILLA DE VALLECAS;CALLE;de los Montes de Toledo;;-3,620341;40,378163;Calle  de los Montes de Toledo,
ORGANICA;PUENTE DE VALLECAS;CALLE;de los Picos de Europa;;-3,661829;40,395634;Calle  de los Picos de Europa,
ENVASES;PUENTE DE VALLECAS;CALLE;de los Picos de Europa;;-3,661829;40,395634;Calle  de los Picos de Europa,
VIDRIO;VILLA DE VALLECAS;CALLE;de Luis I;;-3,650106;40,37346;Calle  de Luis I,
ENVASES;PUENTE DE VALLECAS;PLAZA;de Cuelgamuros;;-3,660819;40,40451;Plaza  de Cuelgamuros,
ENVASES;VILLA DE VALLECAS;CALLE;de Nuestra Señora de la Torre;;-3,623852;40,379276;Calle  de Nuestra Señora de la Torre,
ENVASES;VILLA DE VALLECAS;CALLE;de Nuestra Señora de la Torre;;-3,623852;40,379276;Calle  de Nuestra Señora de la Torre,
ORGANICA;VILLA DE VALLECAS;CALLE;de Nuestra Señora de la Torre;;-3,623852;40,379276;Calle  de Nuestra Señora de la Torre,
ORGANICA;VILLA DE VALLECAS;CALLE;de Nuestra Señora de la Torre;;-3,623852;40,379276;Calle  de Nuestra Señora de la Torre,
ORGANICA;PUENTE DE VALLECAS;CALLE;de Peña Gorbea;;-3,667691;40,39589;Calle  de Peña Gorbea,
ORGANICA;PUENTE DE VALLECAS;CALLE;de Peña Gorbea;;-3,666515;40,395508;Calle  de Peña Gorbea,
ORGANICA;PUENTE DE VALLECAS;CALLE;de Peña Gorbea;;-3,665825;40,395145;Calle  de Peña Gorbea,
ORGANICA;PUENTE DE VALLECAS;CALLE;de Peña Gorbea;;-3,667943;40,3959671;Calle  de Peña Gorbea,
ORGANICA;PUENTE DE VALLECAS;CALLE;de Peña Gorbea;;-3,6671069;40,395689;Calle  de Peña Gorbea,
ENVASES;PUENTE DE VALLECAS;CALLE;de Peña Gorbea;;-3,667943;40,3959671;Calle  de Peña Gorbea,
ENVASES;PUENTE DE VALLECAS;CALLE;de Peña Gorbea;;-3,667943;40,3959671;Calle  de Peña Gorbea,
ENVASES;PUENTE DE VALLECAS;CALLE;de Peña Gorbea;;-3,6671069;40,395689;Calle  de Peña Gorbea,
ENVASES;PUENTE DE VALLECAS;CALLE;de Peña Gorbea;;-3,667691;40,39589;Calle  de Peña Gorbea,
ENVASES;PUENTE DE VALLECAS;CALLE;de Peña Gorbea;;-3,666515;40,395508;Calle  de Peña Gorbea,
ENVASES;PUENTE DE VALLECAS;CALLE;de Peña Gorbea;;-3,665825;40,395145;Calle  de Peña Gorbea,
ENVASES;PUENTE DE VALLECAS;CALLE;de Pico Clavero;;-3,666717;40,401359;Calle  de Pico Clavero,
ORGANICA;PUENTE DE VALLECAS;CALLE;de Pico Clavero;;-3,666717;40,401359;Calle  de Pico Clavero,
ENVASES;CARABANCHEL;CALLE;de Víctor Manuel III;;-3,720953;40,3896221;Calle  de Víctor Manuel III,
ENVASES;CARABANCHEL;CALLE;de Víctor Manuel III;;-3,720953;40,3896221;Calle  de Víctor Manuel III,
ENVASES;USERA;CALLE;de San Magín;;-3,714124;40,384719;Calle  de San Magín,
ENVASES;CARABANCHEL;CALLE;de San Niceto;;-3,725508;40,392025;Calle  de San Niceto,
ENVASES;CARABANCHEL;CALLE;de San Niceto;;-3,725508;40,392025;Calle  de San Niceto,
VIDRIO;PUENTE DE VALLECAS;CALLE;de Timoteo Pérez Rubio;;-3,672673;40,387338;Calle  de Timoteo Pérez Rubio,
ENVASES;VILLAVERDE;CALLE;de Turba;;-3,685193;40,349279;Calle  de Turba,
ENVASES;VILLAVERDE;CALLE;de Turba;;-3,685521;40,3487961;Calle  de Turba,
ENVASES;VILLAVERDE;CALLE;de Turba;;-3,685521;40,3487961;Calle  de Turba,
ORGANICA;VILLAVERDE;CALLE;de Turba;;-3,685193;40,349279;Calle  de Turba,
ORGANICA;VILLAVERDE;CALLE;de Turba;;-3,685521;40,3487961;Calle  de Turba,
ENVASES;PUENTE DE VALLECAS;CALLE;de Venancio Martín;;-3,6581201;40,3972381;Calle  de Venancio Martín,
ENVASES;PUENTE DE VALLECAS;CALLE;de Venancio Martín;;-3,65857;40,3966661;Calle  de Venancio Martín,
ENVASES;PUENTE DE VALLECAS;CALLE;de Venancio Martín;;-3,6588489;40,396363;Calle  de Venancio Martín,
ENVASES;PUENTE DE VALLECAS;CALLE;de Venancio Martín;;-3,65857;40,3966661;Calle  de Venancio Martín,
ENVASES;PUENTE DE VALLECAS;CALLE;de Venancio Martín;;-3,6588489;40,396363;Calle  de Venancio Martín,
ENVASES;PUENTE DE VALLECAS;CALLE;de Venancio Martín;;-3,658474;40,39733;Calle  de Venancio Martín,
ORGANICA;PUENTE DE VALLECAS;CALLE;de Venancio Martín;;-3,6581201;40,3972381;Calle  de Venancio Martín,
ORGANICA;PUENTE DE VALLECAS;CALLE;de Venancio Martín;;-3,65857;40,3966661;Calle  de Venancio Martín,
ORGANICA;PUENTE DE VALLECAS;CALLE;de Venancio Martín;;-3,6588489;40,396363;Calle  de Venancio Martín,
ORGANICA;PUENTE DE VALLECAS;CALLE;de Venancio Martín;;-3,658474;40,39733;Calle  de Venancio Martín,
VIDRIO;CARABANCHEL;;;;-3,7482;40,3673091;,
ENVASES;VILLAVERDE;CALLE;del Doctor Pérez Domínguez;;-3,70655;40,347042;Calle  del Doctor Pérez Domínguez,
ORGANICA;VILLA DE VALLECAS;CALLE;del Pico de la Cierva;;-3,617937;40,3786251;Calle  del Pico de la Cierva,
ENVASES;VILLA DE VALLECAS;CALLE;del Pico de la Cierva;;-3,617937;40,3786251;Calle  del Pico de la Cierva,
ENVASES;CARABANCHEL;CALLE;de la Radio;;-3,722847;40,392368;Calle  de la Radio,
ENVASES;CARABANCHEL;CALLE;de la Radio;;-3,722847;40,392368;Calle  de la Radio,
ENVASES;CARABANCHEL;CALLE;de la Radio;;-3,722847;40,392368;Calle  de la Radio,
VIDRIO;VILLA DE VALLECAS;CALLE;la Granja de San Ildefonso;;-3,616413;40,365066;Calle  la Granja de San Ildefonso,
ENVASES;PUENTE DE VALLECAS;CAMINO; de la Venta del Pájaro;;-3,655243;40,3856401;Camino  de la Venta del Pájaro,
ORGANICA;PUENTE DE VALLECAS;CAMINO; de la Venta del Pájaro;;-3,655243;40,3856401;Camino  de la Venta del Pájaro,
ORGANICA;PUENTE DE VALLECAS;CAMINO; de la Venta del Pájaro;;-3,655427;40,3853141;Camino  de la Venta del Pájaro,
VIDRIO;ARGANZUELA;PASEO;de la Chopera;;-3,701207;40,395604;Paseo  de la Chopera,
ENVASES;PUENTE DE VALLECAS;PLAZA;de San Diego;;-3,6545521;40,3846741;Plaza  de San Diego,
ENVASES;PUENTE DE VALLECAS;PLAZA;de San Diego;;-3,654772;40,3846941;Plaza  de San Diego,
ENVASES;PUENTE DE VALLECAS;PLAZA;de San Diego;;-3,6539779;40,3846861;Plaza  de San Diego,
ENVASES;PUENTE DE VALLECAS;PLAZA;de San Diego;;-3,6543321;40,3846821;Plaza  de San Diego,
ORGANICA;PUENTE DE VALLECAS;PLAZA;de San Diego;;-3,6539779;40,3846861;Plaza  de San Diego,
ORGANICA;PUENTE DE VALLECAS;PLAZA;de San Diego;;-3,6545521;40,3846741;Plaza  de San Diego,
ORGANICA;PUENTE DE VALLECAS;PLAZA;de San Diego;;-3,6539779;40,3846861;Plaza  de San Diego,
ORGANICA;PUENTE DE VALLECAS;PLAZA;de San Diego;;-3,6543321;40,3846821;Plaza  de San Diego,
ORGANICA;PUENTE DE VALLECAS;PLAZA;de San Diego;;-3,654772;40,3846941;Plaza  de San Diego,
VIDRIO;ARGANZUELA;PLAZA;del Amanecer en Méndez Álvaro;;-3,6851691;40,399046;Plaza  del Amanecer en Méndez Álvaro,
ENVASES;CARABANCHEL;CALLE;de Tinamús;;-3,723175;40,3891911;Calle  de Tinamús,
ENVASES;CARABANCHEL;CALLE;de Joaquín Rivero;;-3,750935;40,373763;Calle  de Joaquín Rivero,
ENVASES;CARABANCHEL;CALLE;de Joaquín Rivero;;-3,750935;40,373763;Calle  de Joaquín Rivero,
ENVASES;CARABANCHEL;CALLE;de San David;;-3,706732;40,395046;Calle  de San David,
ENVASES;CARABANCHEL;CALLE;de Antonia Lancha;;-3,719177;40,3857461;Calle  de Antonia Lancha,
ENVASES;CARABANCHEL;CALLE;de la Amistad;;-3,739278;40,3895981;Calle  de la Amistad,
ENVASES;CARABANCHEL;CALLE;de la Amistad;;-3,739278;40,3895981;Calle  de la Amistad,
ENVASES;CARABANCHEL;CALLE;de la Amistad;;-3,739278;40,3895981;Calle  de la Amistad,
ENVASES;CARABANCHEL;PLAZA;Seis de Diciembre;;-3,750054;40,3736421;Plaza  Seis de Diciembre,
ENVASES;CARABANCHEL;CALLE;de Josefa Fernández Buterga;;-3,718833;40,3916111;Calle  de Josefa Fernández Buterga,
ENVASES;CARABANCHEL;CALLE;de la Guitarra;;-3,75284;40,3715121;Calle  de la Guitarra,
ENVASES;CARABANCHEL;CALLE;de la Guitarra;;-3,75284;40,3715121;Calle  de la Guitarra,
ENVASES;CARABANCHEL;PLAZA;de Méndez Parada;;-3,732144;40,3841211;Plaza  de Méndez Parada,
ENVASES;CARABANCHEL;PLAZA;de Méndez Parada;;-3,732144;40,3841211;Plaza  de Méndez Parada,
ENVASES;USERA;CALLE;del Ángelus;;-3,701573;40,3824581;Calle  del Ángelus,
ENVASES;USERA;CALLE;de la Media;;-3,707619;40,386316;Calle  de la Media,
ORGANICA;VILLAVERDE;CALLE;del Estaño;;-3,702644;40,3437881;Calle  del Estaño,
ENVASES;VILLAVERDE;CALLE;del Estaño;;-3,702644;40,3437881;Calle  del Estaño,
ENVASES;VILLAVERDE;CALLE;de Lazcano;;-3,694417;40,352192;Calle  de Lazcano,
ORGANICA;VILLAVERDE;CALLE;de Lazcano;;-3,694417;40,352192;Calle  de Lazcano,
ENVASES;VILLAVERDE;CALLE;de Lazcano;;-3,694417;40,352192;Calle  de Lazcano,
ENVASES;VILLAVERDE;CALLE;de Nuño Gómez;;-3,716552;40,343945;Calle  de Nuño Gómez,
ORGANICA;VILLAVERDE;CALLE;de Nuño Gómez;;-3,716552;40,343945;Calle  de Nuño Gómez,
ENVASES;VILLAVERDE;TRAVESIA;de Palomares;;-3,709183;40,346728;Travesía de Palomares,
ORGANICA;VILLAVERDE;TRAVESIA;de Palomares;;-3,709183;40,346728;Travesía de Palomares,
ORGANICA;VILLA DE VALLECAS;CALLE;San Juan de la Peña;;-3,621578;40,3818941;Calle  San Juan de la Peña,
ENVASES;VILLA DE VALLECAS;CALLE;San Juan de la Peña;;-3,621578;40,3818941;Calle  San Juan de la Peña,
ORGANICA;VILLA DE VALLECAS;TRAVESIA;de la Sierra de Guadalupe;;-3,6249839;40,381805;Travesía de la Sierra de Guadalupe,
ENVASES;VILLA DE VALLECAS;TRAVESIA;de la Sierra de Guadalupe;;-3,6249839;40,381805;Travesía de la Sierra de Guadalupe,
ENVASES;VILLA DE VALLECAS;CALLE;de Peña Cavero;;-3,621737;40,3730371;Calle  de Peña Cavero,
ORGANICA;VILLA DE VALLECAS;CALLE;de la Sierra de Encinares;;-3,62022;40,3808951;Calle  de la Sierra de Encinares,
ORGANICA;VILLA DE VALLECAS;CALLE;de la Sierra de Encinares;;-3,62022;40,3808951;Calle  de la Sierra de Encinares,
ENVASES;VILLA DE VALLECAS;CALLE;de la Sierra de Encinares;;-3,62022;40,3808951;Calle  de la Sierra de Encinares,
ENVASES;VILLA DE VALLECAS;CALLE;de la Sierra de Encinares;;-3,62022;40,3808951;Calle  de la Sierra de Encinares,
ENVASES;VILLA DE VALLECAS;CALLE;de la Sierra de Encinares;;-3,62022;40,3808951;Calle  de la Sierra de Encinares,
ENVASES;VILLA DE VALLECAS;CALLE;de Jesús del Pino;;-3,623722;40,3814041;Calle  de Jesús del Pino,
ORGANICA;VILLA DE VALLECAS;CALLE;de Jesús del Pino;;-3,623722;40,3814041;Calle  de Jesús del Pino,
ENVASES;VILLA DE VALLECAS;CALLE;de Jesús del Pino;;-3,623722;40,3814041;Calle  de Jesús del Pino,
ORGANICA;VILLA DE VALLECAS;CALLE;de Jesús del Pino;;-3,623722;40,3814041;Calle  de Jesús del Pino,
ENVASES;PUENTE DE VALLECAS;PLAZA;de la Sierra Carbonera;;-3,664895;40,391559;Plaza  de la Sierra Carbonera,
ORGANICA;PUENTE DE VALLECAS;PLAZA;de la Sierra Carbonera;;-3,664895;40,391559;Plaza  de la Sierra Carbonera,
ENVASES;PUENTE DE VALLECAS;CALLE;de Melquíades Biencinto;;-3,670007;40,3965021;Calle  de Melquíades Biencinto,
ENVASES;PUENTE DE VALLECAS;CALLE;de Melquíades Biencinto;;-3,669862;40,3967051;Calle  de Melquíades Biencinto,
ORGANICA;PUENTE DE VALLECAS;CALLE;de Melquíades Biencinto;;-3,670007;40,3965021;Calle  de Melquíades Biencinto,
ORGANICA;PUENTE DE VALLECAS;CALLE;de Melquíades Biencinto;;-3,669862;40,3967051;Calle  de Melquíades Biencinto,
ORGANICA;PUENTE DE VALLECAS;CALLE;de María Paz Unciti;;-3,663999;40,3932461;Calle  de María Paz Unciti,
ENVASES;PUENTE DE VALLECAS;CALLE;de María Paz Unciti;;-3,663999;40,3932461;Calle  de María Paz Unciti,
ENVASES;PUENTE DE VALLECAS;CALLE;del Río Iguazú;;-3,6514939;40,3857241;Calle  del Río Iguazú,
ORGANICA;PUENTE DE VALLECAS;CALLE;del Río Iguazú;;-3,6514939;40,3857241;Calle  del Río Iguazú,
ORGANICA;PUENTE DE VALLECAS;CALLE;del Río Iguazú;;-3,6514939;40,3857241;Calle  del Río Iguazú,
ORGANICA;PUENTE DE VALLECAS;PLAZA;del Gobernador Carlos Ruiz;;-3,661424;40,393299;Plaza  del Gobernador Carlos Ruiz,
ENVASES;PUENTE DE VALLECAS;PLAZA;del Gobernador Carlos Ruiz;;-3,661424;40,393299;Plaza  del Gobernador Carlos Ruiz,
ORGANICA;PUENTE DE VALLECAS;CALLE;de Rogelio Folgueras;;-3,658658;40,3938561;Calle  de Rogelio Folgueras,
ENVASES;PUENTE DE VALLECAS;CALLE;de Rogelio Folgueras;;-3,658658;40,3938561;Calle  de Rogelio Folgueras,
ENVASES;PUENTE DE VALLECAS;CALLEJON;de los Milagros;;-3,6666119;40,396456;Callejón de los Milagros,
ORGANICA;PUENTE DE VALLECAS;CALLEJON;de los Milagros;;-3,6666119;40,396456;Callejón de los Milagros,
ENVASES;CARABANCHEL;CALLE;del Somormujo;;-3,718183;40,3971501;Calle  del Somormujo,
ENVASES;USERA;CALLE;de Mercedes Manjón;;-3,707619;40,386316;Calle  de Mercedes Manjón,
ENVASES;VILLAVERDE;PASEO;de la Estación;;-3,684633;40,3536171;Paseo  de la Estación,
ENVASES;VILLAVERDE;PASEO;de la Estación;;-3,684633;40,3536171;Paseo  de la Estación,
ORGANICA;VILLAVERDE;PASEO;de la Estación;;-3,684633;40,3536171;Paseo  de la Estación,
ORGANICA;VILLA DE VALLECAS;PLAZA;de la Peña de Cavero;;-3,621737;40,3730371;Plaza  de la Peña de Cavero,
ORGANICA;VILLA DE VALLECAS;PLAZA;de la Peña de Cavero;;-3,621737;40,3730371;Plaza  de la Peña de Cavero,
ENVASES;VILLA DE VALLECAS;PLAZA;de la Peña de Cavero;;-3,621737;40,3730371;Plaza  de la Peña de Cavero,
ENVASES;CARABANCHEL;CALLE;de la Cigüeña;;-3,723131;40,38975;Calle  de la Cigüeña,
ENVASES;USERA;CALLE;de Piedrabuena;;-3,6989191;40,382998;Calle  de Piedrabuena,
ORGANICA;VILLAVERDE;CALLE;del Doctor Pérez Domínguez;;-3,70655;40,347042;Calle  del Doctor Pérez Domínguez,
ORGANICA;VILLAVERDE;CALLE;del Doctor Pérez Domínguez;;-3,70655;40,347042;Calle  del Doctor Pérez Domínguez,
ENVASES;CARABANCHEL;CALLE;del Francolín;;-3,742395;40,3844491;Calle  del Francolín,
ENVASES;CARABANCHEL;CALLE;de Amalarico;;-3,7298501;40,394604;Calle  de Amalarico,
ENVASES;CARABANCHEL;CALLE;de Amalarico;;-3,728672;40,3943751;Calle  de Amalarico,
ENVASES;CARABANCHEL;CALLE;de Pérez Escrich;;-3,723233;40,394884;Calle  de Pérez Escrich,
ENVASES;CARABANCHEL;CALLE;del Girasol;;-3,749443;40,369954;Calle  del Girasol,
ENVASES;CARABANCHEL;CALLE;de Urogallo;;-3,72262;40,3891291;Calle  de Urogallo,
ORGANICA;USERA;CALLE;de Antonio López;;-3,698408;40,387433;Calle  de Antonio López,
ORGANICA;CARABANCHEL;CALLE;de Antonio López;;-3,714355;40,397159;Calle  de Antonio López,
ORGANICA;CARABANCHEL;CALLE;de Fernando Delgado;;-3,748789;40,3843711;Calle  de Fernando Delgado,
ORGANICA;CARABANCHEL;CALLE;de Fernando Delgado;;-3,748999;40,3836191;Calle  de Fernando Delgado,
ORGANICA;CARABANCHEL;CALLE;de Fernando Delgado;;-3,748764;40,383244;Calle  de Fernando Delgado,
ORGANICA;CARABANCHEL;PASEO;de San Illán;;-3,724424;40,401876;Paseo  de San Illán,
ORGANICA;CARABANCHEL;PASEO;de San Illán;;-3,724275;40,40142;Paseo  de San Illán,
ORGANICA;CARABANCHEL;PASEO;de San Illán;;-3,720286;40,3990011;Paseo  de San Illán,
ORGANICA;CARABANCHEL;CALLE;del Marqués de Jura Real;;-3,709705;40,392006;Calle  del Marqués de Jura Real,
PAPEL-CARTON;CARABANCHEL;CALLE;del Marqués de Jura Real;;-3,709677;40,39204;Calle  del Marqués de Jura Real,
ORGANICA;CARABANCHEL;CALLE;de Joaquín Turina;;-3,758553;40,37205;Calle  de Joaquín Turina,
ORGANICA;CARABANCHEL;CALLE;de Joaquín Turina;;-3,759922;40,372216;Calle  de Joaquín Turina,
ORGANICA;USERA;PASEO;de Santa María de la Cabeza;;-3,713313;40,3873491;Paseo  de Santa María de la Cabeza,
ORGANICA;CARABANCHEL;PASEO;de Santa María de la Cabeza;;-3,707816;40,39214;Paseo  de Santa María de la Cabeza,
ORGANICA;USERA;PASEO;de Santa María de la Cabeza;;-3,716295;40,385998;Paseo  de Santa María de la Cabeza,
ORGANICA;USERA;PASEO;de Santa María de la Cabeza;;-3,7150469;40,387217;Paseo  de Santa María de la Cabeza,
ORGANICA;CARABANCHEL;PASEO;de Santa María de la Cabeza;;-3,708378;40,3917311;Paseo  de Santa María de la Cabeza,
ORGANICA;CARABANCHEL;CALLE;de Albentosa;;-3,739494;40,3936781;Calle  de Albentosa,
ORGANICA;CARABANCHEL;CALLE;de Nuestra Señora de la Luz;;-3,747326;40,384448;Calle  de Nuestra Señora de la Luz,
ORGANICA;CARABANCHEL;CALLE;de Antonia Rodríguez Sacristán;;-3,746805;40,3728471;Calle  de Antonia Rodríguez Sacristán,
ORGANICA;CARABANCHEL;CALLE;de la Laguna;;-3,741738;40,3865901;Calle  de la Laguna,
ORGANICA;CARABANCHEL;AVENIDA;de Abrantes;;-3,727965;40,3809391;Avenida de Abrantes,
ORGANICA;CARABANCHEL;AVENIDA;de Abrantes;;-3,729548;40,3797711;Avenida de Abrantes,
ORGANICA;CARABANCHEL;AVENIDA;de Abrantes;;-3,7278739;40,380916;Avenida de Abrantes,
ORGANICA;USERA;CALLE;de Ricardo Beltrán y Rózpide;;-3,717295;40,382314;Calle  de Ricardo Beltrán y Rózpide,
ORGANICA;CARABANCHEL;CALLE;de Baleares;;-3,7131039;40,392271;Calle  de Baleares,
ORGANICA;CARABANCHEL;CALLE;de Baleares;;-3,713038;40,3919711;Calle  de Baleares,
ORGANICA;CARABANCHEL;CALLE;de Baleares;;-3,713233;40,3941621;Calle  de Baleares,
ORGANICA;CARABANCHEL;CALLE;de Baleares;;-3,712863;40,390656;Calle  de Baleares,
ORGANICA;CARABANCHEL;CALLE;de Mercedes Arteaga;;-3,723099;40,390912;Calle  de Mercedes Arteaga,
ORGANICA;CARABANCHEL;CALLE;de Mercedes Arteaga;;-3,7210079;40,3943201;Calle  de Mercedes Arteaga,
ORGANICA;CARABANCHEL;AVENIDA;de NuestrSeñorde Valvanera;;-3,736785;40,3908181;Avenida de NuestrSeñorde Valvanera,
ORGANICA;CARABANCHEL;AVENIDA;de NuestrSeñorde Valvanera;;-3,735149;40,3900611;Avenida de NuestrSeñorde Valvanera,
PAPEL-CARTON;CARABANCHEL;AVENIDA;de NuestrSeñorde Valvanera;;-3,7386311;40,3916721;Avenida de NuestrSeñorde Valvanera,
ORGANICA;CARABANCHEL;CALLE;de Monseñor Óscar Romero;;-3,748997;40,3825701;Calle  de Monseñor Óscar Romero,
